182 131.65912993484272 119.2753366490698
183 129.74829955057902 118.88022335308494
184 128.69796143660875 119.19466526764688
185 131.36412321180455 119.49828928885586
186 130.07348608146634 122.12606348981387
187 127.62429992644678 119.4600328490566
188 127.56167581466289 120.53839861603669
189 129.82031581752187 119.90810961845804
190 127.67190499293355 122.36626124957968
191 126.90406632749932 120.55105765755184
192 126.57115648953396 119.90819227127321
193 127.58176985213379 117.73193841772564
194 128.70450586232425 119.77101339349909
195 129.82756256366463 118.86439094077778
196 128.36354348874204 119.10107710867527
197 128.95484481488336 117.59667978696066
198 128.05519694317115 119.47157286660507
199 128.27748314979726 119.95077820229193
